"STOP_LOCATION_BLOCK","match_status","match_type","GEOID"
"SUITLAND PARKWAY SE & ALABAMA AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001006801"
"12800 BLOCK OF OLD FLETCHERTOWN RD BOWIE, MD 20715 UNITED STATES","No_Match","",NA
"600 BLOCK OF U STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009802"
"2000 BLOCK OF SAVANNAH PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009907"
"3700 BLOCK OF GEORGIA AVENUE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001009204"
"1900 BLOCK OF BENNING ROAD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003600"
"4300 BLOCK OF 3RD STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009204"
"500 BLOCK OF CHESAPEAKE STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007502"
"3800 BLOCK OF MINNESOTA AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008804"
"4200-4243 BLOCK BENNING ROAD NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001005801"
"UNIT BLOCK OF FORRESTER STREET SW WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"2000 BLOCK OF BENNING ROAD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007806"
"700 BLOCK OF RANDOLPH ST NW WASHINGTON, D.C 20011 UNITED STATES","Match","Non_Exact","11001007603"
"2300 BLOCK OF L'ENFANT SQUARE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","24033800410"
"600 BLOCK OF CHESAPEAKE STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001003400"
"1200 BLOCK OF MEIGS PLACE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007403"
"2300 BLOCK OF GOOD HOPE ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001002503"
"2200 BLOCK OF Q STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001008904"
"2500 BLOCK OF SHERIDAN ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009811"
"4600 BLOCK OF HILLSIDE ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009802"
"1300 BLOCK OF NEW YORK AVENUE NW WASHINGTON, DC 20577 UNITED STATES","Match","Non_Exact","11001009603"
"600 BLOCK OF PENNSYLVANIA AVENUE SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001009603"
"200 BLOCK OF 56TH PLACE NE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"800 BLOCK OF SOUTHERN AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001008904"
"1400 BLOCK OF CLIFTON STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001002400"
"724-799 BLOCK 14TH STREET NW WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001007601"
"3000 BLOCK OF 14TH ST NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001009802"
"1500 BLOCK OF MARYLAND AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008804"
"800 BLOCK OF BLADENSBURG ROAD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007605"
"300 BLOCK OF DELAFIELD PLACE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001007601"
"1100 BLOCK OF 50TH PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007407"
"4900 BLOCK OF MEADE STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007707"
"2600 BLOCK OF MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001005802"
"2500 BLOCK OF BURNS STREET SE WASHINGTON, DC 20020 UNITED STATES","No_Match","",NA
"3500 BLOCK OF HERTFORD PLACE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001007808"
"3400 BLOCK OF 16TH STREET NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001009811"
"4100 BLOCK OF ARKANSAS AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001003701"
"1800 BLOCK OF CENTRAL PLACE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001005802"
"5500 BLOCK OF 1ST STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001002802"
"1300 BLOCK OF FLORIDA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008903"
"UNIT BLOCK OF 35TH STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008802"
"4900 BLOCK OF G STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002202"
"3000 BLOCK OF 14TH STREET NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001007806"
"3200 BLOCK OF M STREET NW WASHINGTON, DC 20007 UNITED STATES","Match","Non_Exact","11001007806"
"1400 BLOCK OF 1ST STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007401"
"SARGENT ROAD NE & EMERSON STREET NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001007709"
"1000 BLOCK OF T STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001002801"
"MINNESOTA AVENUE SE & M PLACE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002703"
"600 BLOCK OF H STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001002504"
"4700 BLOCK OF 1ST STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001008803"
"6100 BLOCK OF BANKS PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002102"
"600 BLOCK OF MAURY AVE OXON HILL, MD 20745 UNITED STATES","Match","Non_Exact","11001008802"
"1800 BLOCK OF CORCORAN STREET NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"1400 BLOCK OF SPRING ROAD NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001009904"
"700 BLOCK OF 8TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009804"
"4100 BLOCK OF GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001009301"
"5500 BLOCK OF 7TH STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001000202"
"2700 BLOCK OF MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001004600"
"900 BLOCK OF RHODE ISLAND AVENUE NE WASHINGTON, DC 20018 UNITED STATES","Match","Exact","11001009509"
"5300 BLOCK OF CLAY TERRACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001004402"
"600 BLOCK OF L STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Exact","11001007709"
"1300 BLOCK OF NEW YORK AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001005801"
"3300 BLOCK OF MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001010900"
"4300 BLOCK OF SOUTHERN AVENUE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001003802"
"1100 BLOCK OF 46TH STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001004300"
"3000 BLOCK OF 14TH STREET NW WASHINGTON, DC 20009 UNITED STATES","No_Match","",NA
"100 BLOCK OF 36TH STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001004901"
"5200 BLOCK OF KARL PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007409"
"2300 BLOCK OF GEORGIA AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009802"
"4000 BLOCK OF GAULT PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009905"
"700 BLOCK OF 18TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009504"
"4700 BLOCK OF BENNING ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002503"
"1000 BLOCK OF H STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007601"
"1400 BLOCK OF L ST SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001005802"
"1700 BLOCK OF NEW JERSEY AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Tie","",NA
"800 BLOCK OF V STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007100"
"700 BLOCK OF 11TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007605"
"2200 BLOCK OF NICHOLSON STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004801"
"1800 BLOCK OF MARYLAND AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003500"
"4100-4199 BLOCK GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001005802"
"2000 BLOCK OF FORT DAVIS STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007601"
"500 BLOCK OF 53RD STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008903"
"1500 BLOCK OF H ST NW WASHINGTON, DC 20037 UNITED STATES","Match","Non_Exact","11001002400"
"5000 BLOCK OF NEW HAMPSHIRE AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001007603"
"1300-1399 BLOCK CORCORAN STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001009905"
"6TH STREET NW & H STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009902"
"300 BLOCK OF ANACOSTIA ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007707"
"4000 BLOCK OF WAHLER COURT SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001002802"
"2700 BLOCK OF NAYLOR ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009603"
"7TH STREET NW & T STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007807"
"900 BLOCK OF SHEPHERD STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001003500"
"1600 BLOCK OF GALES STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007803"
"600 BLOCK OF 10TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007901"
"UNIT BLOCK OF K STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009904"
"MINNESOTA AVENUE NE & CLAY PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001010100"
"3600 BLOCK OF 11TH STREET NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001002202"
"1900 BLOCK OF 18TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001005001"
"2200 BLOCK OF 13TH STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Exact","11001005801"
"4200 BLOCK OF EDSON PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007703"
"1900 BLOCK OF GALES STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009700"
"1600 BLOCK OF 21ST PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007603"
"400 BLOCK OF MASSACHUSETTS AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001004402"
"3500 BLOCK OF JAY STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002503"
"3400 BLOCK OF BENNING ROAD NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007901"
"1800 BLOCK OF GOOD HOPE ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001008402"
"I695 DC, WASHINGTON 20003 UNITED STATES","No_Match","",NA
"1700 BLOCK OF H STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Exact","11001009603"
"1500 BLOCK OF TRINIDAD AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001002900"
"2200 BLOCK OF SAVANNAH TERRACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007605"
"3100 BLOCK OF BUENA VISTA TERRACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009102"
"500 BLOCK OF PARKLAND PLACE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007803"
"H STREET NE & 14TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007903"
"1100 BLOCK OF 4TH STREET SW WASHINGTON, DC 20024 UNITED STATES","Match","Non_Exact","11001007601"
"1200 BLOCK OF MOUNT OLIVET ROAD NE WASHINGTON, D.C. 20002 UNITED STATES","Match","Non_Exact","11001005900"
"5200 BLOCK OF A STREET SE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"2000 BLOCK OF 19TH PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009602"
"4800 BLOCK OF ALABAMA AVENUE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007605"
"4400 BLOCK OF FALLS TERRACE SE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"300 BLOCK OF 63RD STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008904"
"4500 BLOCK OF BENNING ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008802"
"1400 BLOCK OF SARATOGA AVENUE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001007403"
"1600 BLOCK OF WEST VIRGINIA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007408"
"BENNING ROAD NE & OKLAHOMA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001010400"
"500 BLOCK OF U STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001008410"
"1100 BLOCK OF 2ND PLACE SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001010201"
"200 BLOCK OF 20TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008804"
"UNIT BLOCK OF O STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009905"
"5300 BLOCK OF BASS PLACE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007504"
"900 BLOCK OF T STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009907"
"1800 BLOCK OF VERMONT AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009907"
"1600 BLOCK OF MONTANA AVENUE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001007808"
"1600 BLOCK OF 6TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009906"
"I395 WASHINGTON, DC 20004 UNITED STATES","Match","Non_Exact","11001009102"
"1900 BLOCK OF 9TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001008803"
"4800 BLOCK OF LEE STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001007903"
"2700 BLOCK OF LANGSTON PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001003400"
"2100 BLOCK OF ALABAMA AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007203"
"1600 BLOCK OF 28TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001008002"
"1700 BLOCK OF 27TH STREET SE WASHINGTON, DC 20020 UNITED STATES","No_Match","",NA
"3500 BLOCK OF EAST CAPITOL STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009905"
"3700 BLOCK OF HAREWOOD ROAD NE WASHINGTON, DC 20064 UNITED STATES","Match","Non_Exact","11001004402"
"2400 BLOCK OF SOUTHERN AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004402"
"2700 BLOCK OF 7TH STREET NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001009102"
"800 BLOCK OF 6TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001004801"
"H STREET NW & 7TH STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"5000 BLOCK OF JAY STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001004402"
"2400 BLOCK OF WASHINGTON PLACE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001007806"
"1700 BLOCK OF FENWICK STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007408"
"1600 BLOCK OF KRAMER STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007404"
"2600 BLOCK OF BLADENSBURG ROAD NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001007604"
"2500 BLOCK OF 17TH STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007604"
"U STREET NW & 14TH STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001009603"
"UNIT BLOCK OF L STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"1700 BLOCK OF 8TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007409"
"3500 BLOCK OF STANTON ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007708"
"400 BLOCK OF CHESAPEAKE STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009204"
"100 BLOCK OF 53RD STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001005801"
"800 BLOCK OF TAYLOR STREET NE WASHINGTON, DC 20017 UNITED STATES","Match","Exact","11001005801"
"3800 BLOCK OF KANSAS AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001007809"
"1500 BLOCK OF 23RD STREET SE WASHINGTON, DC 20020 UNITED STATES","No_Match","",NA
"14TH STREET NW & EUCLID STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008804"
"1900 BLOCK OF GOOD HOPE ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007901"
"3500 BLOCK OF A STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001011100"
"1000 BLOCK OF 17TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003100"
"3300 BLOCK OF 22ND STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001002503"
"300 BLOCK OF L STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001001100"
"1000 BLOCK OF 5TH STREET NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"4400 BLOCK OF BENNING ROAD NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007807"
"800 BLOCK OF 7TH STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"500 BLOCK OF FLORIDA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001001002"
"2500 BLOCK OF 24TH STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001009301"
"50TH STREET SE & BASS PLACE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001010700"
"200 BLOCK OF FLORIDA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"400 BLOCK OF L STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001008702"
"UNIT BLOCK OF GALVESTON STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009604"
"100 BLOCK OF 35TH STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001004703"
"3600 BLOCK OF 14TH STREET NW WASHINGTON, DC 20010 UNITED STATES","No_Match","",NA
"UNIT BLOCK OF MASSACHUSETTS AVENUE NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"1900 BLOCK OF OTIS STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001007708"
"2600 BLOCK OF BOWEN ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001002801"
"1200 BLOCK OF HALF STREET SE WASHINGTON, DC 20003 UNITED STATES","No_Match","",NA
"1400 BLOCK OF HOLBROOK STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009400"
"1900 BLOCK OF U PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007407"
"700 BLOCK OF 5TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007201"
"1900 BLOCK OF 14TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001008802"
"600 BLOCK OF BOHRER ST WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001008903"
"300 BLOCK OF P STREET SW WASHINGTON, DC 20024 UNITED STATES","Match","Non_Exact","11001009400"
"1000 BLOCK OF 2ND STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007203"
"1000 BLOCK OF NORTH CAPITOL STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001010602"
"1600 BLOCK OF ROSEDALE STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007803"
"700 BLOCK OF MALCOLM X AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001005802"
"1500 BLOCK OF U STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008803"
"600-699 BLOCK 17TH STREET NW WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001011100"
"2200 BLOCK OF BLADENSBURG ROAD NE WASHINGTON, DC 20018 UNITED STATES","Match","Exact","11001009904"
"1300 BLOCK OF PERRY PLACE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001007605"
"1600 BLOCK OF BENNING ROAD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001005801"
"1200 BLOCK OF CLIFTON STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007601"
"1700 BLOCK OF E STREET NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"200 BLOCK OF 35TH STREET NE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"1300 BLOCK OF QUEEN STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001010602"
"4100 BLOCK OF LEE STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001004704"
"1100 BLOCK OF CONNECTICUT AVENUE NW WASHINGTON, DC 20036 UNITED STATES","Match","Non_Exact","11001007901"
"2300 BLOCK OF 14TH STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001010400"
"1700 BLOCK OF EASTERN AVE NE HYATTSVILLE, MD 20781 UNITED STATES","Match","Non_Exact","11001004300"
"800 BLOCK OF 49TH STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001980000"
"9TH PLACE NW & QUINCY STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001011100"
"BRANDYWINE STREET SE & 6TH STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001002900"
"300 BLOCK OF RHODE ISLAND AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001008904"
"4000 BLOCK OF GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001003600"
"600 BLOCK OF I STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007901"
"2000 BLOCK OF FLAGLER PLACE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009603"
"5000 BLOCK OF FITCH PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008804"
"2200 BLOCK OF 10TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009601"
"2700-2799 BLOCK ORDWAY STREET NW WASHINGTON, DC 20008 UNITED STATES","Match","Non_Exact","11001010700"
"5400-5499 BLOCK 27TH STREET NW WASHINGTON, DC 20015 UNITED STATES","Match","Non_Exact","11001003701"
"1ST PLACE NW & M STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"3700 BLOCK OF MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007809"
